306	12	28	60	0.10067	0.50186	1.835	1.23429	2.71E-06
307	12	30	58	0.10058	0.50084	1.772	1.24707	2.83E-06
308	12	32	56	0.10044	0.49961	1.703	1.26098	2.81E-06
309	12	34	54	0.10025	0.49818	1.63	1.27615	2.66E-06
310	12	36	52	0.09998	0.49662	1.554	1.29268	2.42E-06
311	12	38	50	0.09963	0.49498	1.477	1.31063	2.18E-06
312	12	40	48	0.09917	0.49332	1.401	1.33001	1.98E-06
313	12	42	46	0.09858	0.49163	1.327	1.35078	1.82E-06
314	12	44	44	0.09785	0.48987	1.254	1.37279	1.69E-06
315	12	46	42	0.09692	0.48787	1.181	1.39572	1.61E-06
316	12	48	40	0.09575	0.48542	1.106	1.41919	1.55E-06
317	12	50	38	0.09429	0.4823	1.028	1.44282	1.50E-06
318	12	52	36	0.09245	0.47841	0.95	1.46627	1.46E-06
319	12	54	34	0.09025	0.47378	0.873	1.4893	1.43E-06
320	12	56	32	0.08786	0.46868	0.799	1.51202	1.40E-06
321	12	58	30	0.08544	0.46349	0.732	1.53458	1.39E-06
322	12	60	28	0.083	0.45856	0.672	1.5568	1.39E-06
323	12	62	26	0.08054	0.45423	0.622	1.57829	1.41E-06
324	12	64	24	0.07809	0.45083	0.582	1.59866	1.45E-06
325	12	66	22	0.07561	0.44856	0.551	1.61755	1.53E-06
326	12	68	20	0.07308	0.44757	0.529	1.63464	1.68E-06
327	12	70	18	0.07043	0.44797	0.515	1.64961	1.89E-06
328	12	72	16	0.0676	0.44991	0.51	1.66224	2.18E-06
329	12	74	14	0.06452	0.45357	0.512	1.67236	2.57E-06
330	12	76	12	0.06117	0.45915	0.523	1.6799	3.07E-06
331	12	78	10	0.05753	0.46688	0.542	1.68482	3.69E-06
332	12	80	8	0.05368	0.47702	0.572	1.68703	4.45E-06
333	12	82	6	0.04973	0.48986	0.614	1.68639	5.37E-06
334	12	84	4	0.0459	0.50561	0.673	1.68273	6.47E-06
335	12	86	2	0.04235	0.52404	0.755	1.67593	7.80E-06
336	12	88	0	0.03915	0.54432	0.866	1.66621	9.40E-06
337	14	0	86	0.10202	0.48423	1.852	1.13618	1.87E-06
338	14	2	84	0.10177	0.4875	1.933	1.13838	1.87E-06
339	14	4	82	0.10156	0.49037	2.006	1.14175	1.87E-06
340	14	6	80	0.10134	0.4928	2.064	1.1461	1.88E-06
341	14	8	78	0.10107	0.4948	2.105	1.15125	1.87E-06
342	14	10	76	0.10077	0.49638	2.127	1.15707	1.87E-06
343	14	12	74	0.10048	0.49757	2.134	1.16349	1.87E-06
344	14	14	72	0.10025	0.49844	2.127	1.1705	1.89E-06
345	14	16	70	0.1001	0.499	2.108	1.17811	1.93E-06
346	14	18	68	0.09999	0.49928	2.08	1.1864	1.99E-06
347	14	20	66	0.0999	0.49929	2.043	1.19541	2.08E-06
348	14	22	64	0.09983	0.49905	1.997	1.20521	2.20E-06
349	14	24	62	0.09975	0.49854	1.945	1.21587	2.36E-06
350	14	26	60	0.09965	0.49779	1.886	1.22746	2.53E-06
351	14	28	58	0.09953	0.49678	1.821	1.24005	2.64E-06
352	14	30	56	0.09936	0.49555	1.75	1.25376	2.63E-06
353	14	32	54	0.09914	0.49411	1.675	1.2687	2.48E-06
354	14	34	52	0.09886	0.49251	1.596	1.285	2.29E-06
355	14	36	50	0.09849	0.49083	1.515	1.30278	2.12E-06
356	14	38	48	0.09802	0.48911	1.433	1.32208	1.96E-06
357	14	40	46	0.09745	0.4874	1.353	1.34288	1.82E-06
358	14	42	44	0.09673	0.48566	1.275	1.36505	1.69E-06
359	14	44	42	0.09585	0.48377	1.198	1.38832	1.60E-06
360	14	46	40	0.09475	0.48153	1.12	1.41232	1.54E-06
361	14	48	38	0.09338	0.47872	1.04	1.43666	1.50E-06
362	14	50	36	0.09167	0.47518	0.959	1.46099	1.47E-06
363	14	52	34	0.08958	0.47086	0.88	1.48501	1.44E-06
364	14	54	32	0.08721	0.46593	0.804	1.50863	1.41E-06
365	14	56	30	0.08474	0.46076	0.733	1.53207	1.40E-06
366	14	58	28	0.08224	0.45573	0.67	1.5553	1.41E-06
367	14	60	26	0.07972	0.4512	0.616	1.57799	1.43E-06
368	14	62	24	0.0772	0.44754	0.572	1.59972	1.47E-06
369	14	64	22	0.07466	0.44498	0.537	1.62008	1.55E-06
